Product Name,Price,Reviews,Source
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,086.00","Worth the price, but has minor flaws.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,085.00","Worth the price, but has minor flaws.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,082.00",Best purchase I've made in a while!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,081.00",Exceeded my expectations. Highly recommended!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,080.00",Absolutely fantastic! Worth every penny.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,078.00",Satisfied with the quality and performance.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,080.00",High quality and performs perfectly!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,081.00","Fair product, but wouldn't buy again.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,080.00",Satisfied with the quality and performance.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,190.00","Good overall, but some features could improve.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,669.00",Works fine but has a few drawbacks.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,664.00",Works fine but has a few drawbacks.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,657.00","Neither great nor terrible, just decent.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,624.00","Good overall, but some features could improve.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,449.00",Absolutely fantastic! Worth every penny.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,280.00","Neither great nor terrible, just decent.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,242.00","Good overall, but some features could improve.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,663.00",High quality and performs perfectly!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,673.00",Works fine but has a few drawbacks.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,490.00",Absolutely fantastic! Worth every penny.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,479.00",Works fine but has a few drawbacks.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,227.00",Works fine but has a few drawbacks.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,218.00",Exceeded my expectations. Highly recommended!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,120.00",Satisfied with the quality and performance.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,232.00",Satisfied with the quality and performance.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,097.00",Works fine but has a few drawbacks.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,028.00","Average product, expected better quality.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","23,024.00","Fair product, but wouldn't buy again.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,926.00","Average product, expected better quality.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,792.00","Average product, expected better quality.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,788.00",Absolutely fantastic! Worth every penny.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,721.00","Average product, expected better quality.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,690.00","It's okay, but nothing special.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,685.00",Exceeded my expectations. Highly recommended!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,663.00","Very good quality, happy with the purchase.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,614.00","Fair product, but wouldn't buy again.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,316.00",Love it! Would definitely buy again.,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,153.00",High quality and performs perfectly!,Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","22,149.00","Average product, expected better quality.",Flipkart
"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)","21,730.00",Works fine but has a few drawbacks.,Flipkart
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",#SPILL!,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","35,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","32,990.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","36,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","37,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","32,490.00",-,Amazon
"Whirlpool 1.5 Ton 4 Star, Inverter Split AC ","33,999.00",-,Amazon
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"40,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"40,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,290.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,290.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"28,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,790.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"25,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,390.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,290.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"25,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,290.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,290.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"25,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"25,999.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,390.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"25,999.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"27,390.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,490.00",-,Flipkart
SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,"26,990.00",-,Flipkart
Apple iPhone 13 Pro (128GB),"1,19,900.00","Worth the price, but has minor flaws.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",High quality and performs perfectly!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Love it! Would definitely buy again.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not very satisfied, has some issues.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Neither great nor terrible, just decent.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Satisfied with the quality and performance.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Somewhat useful but not worth the cost.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Absolutely fantastic! Worth every penny.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not the best experience, improvements needed.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Satisfied with the quality and performance.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","It's okay, but nothing special.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Very good quality, happy with the purchase.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Works fine but has a few drawbacks.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Somewhat useful but not worth the cost.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Absolutely fantastic! Worth every penny.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not the best experience, improvements needed.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Worth the price, but has minor flaws.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Expected better quality for the price.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Neither great nor terrible, just decent.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Love it! Would definitely buy again.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Works fine but has a few drawbacks.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Satisfied with the quality and performance.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not very satisfied, has some issues.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","It's okay, but nothing special.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Average product, expected better quality.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Absolutely fantastic! Worth every penny.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not very satisfied, has some issues.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Absolutely fantastic! Worth every penny.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",High quality and performs perfectly!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",High quality and performs perfectly!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Fair product, but wouldn't buy again.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Very good quality, happy with the purchase.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","It's okay, but nothing special.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Love it! Would definitely buy again.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Satisfied with the quality and performance.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Very good quality, happy with the purchase.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Somewhat useful but not worth the cost.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Absolutely fantastic! Worth every penny.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Somewhat useful but not worth the cost.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Works fine but has a few drawbacks.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Exceeded my expectations. Highly recommended!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Love it! Would definitely buy again.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Neither great nor terrible, just decent.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Expected better quality for the price.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Fair product, but wouldn't buy again.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not very satisfied, has some issues.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Worth the price, but has minor flaws.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Exceeded my expectations. Highly recommended!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","It's okay, but nothing special.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Worth the price, but has minor flaws.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Average product, expected better quality.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Expected better quality for the price.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Neither great nor terrible, just decent.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not the best experience, improvements needed.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not very satisfied, has some issues.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Exceeded my expectations. Highly recommended!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Very good quality, happy with the purchase.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Very good quality, happy with the purchase.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Neither great nor terrible, just decent.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",High quality and performs perfectly!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Worth the price, but has minor flaws.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Exceeded my expectations. Highly recommended!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Best purchase I've made in a while!,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","It's okay, but nothing special.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Expected better quality for the price.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Not the best experience, improvements needed.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Disappointed, doesn't work as advertised.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Good overall, but some features could improve.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Average product, expected better quality.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Expected better quality for the price.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00","Nice product, but could be slightly better.",Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",Absolutely fantastic! Worth every penny.,Amazon
Apple iPhone 13 Pro (128GB),"1,19,900.00",High quality and performs perfectly!,Amazon
